houseNumberGeomWKT,houseNumberId,houseNumberLabel
POINT (2.371752 48.853091),https://www.openstreetmap.org/node/1316515427,"6"
POINT (2.373622 48.852015),https://www.openstreetmap.org/node/1316515433,"61"
POINT (2.374049 48.851918),https://www.openstreetmap.org/node/1316515436,"63"
POINT (2.3741 48.851885),https://www.openstreetmap.org/node/1316515441,"65"
POINT (2.374201 48.851861),https://www.openstreetmap.org/node/1316515446,"67"
POINT (2.374284 48.851846),https://www.openstreetmap.org/node/1316515451,"69"
POINT (2.371435 48.853301),https://www.openstreetmap.org/node/1316515452,"7"
POINT (2.37083 48.853076),https://www.openstreetmap.org/node/1316515454,"5;7"
POINT (2.374388 48.851815),https://www.openstreetmap.org/node/1316515466,"71"
POINT (2.374439 48.851802),https://www.openstreetmap.org/node/1316515468,"73"
POINT (2.374513 48.85179),https://www.openstreetmap.org/node/1316515469,"75"
POINT (2.3746 48.851763),https://www.openstreetmap.org/node/1316515470,"77"
POINT (2.374701 48.851744),https://www.openstreetmap.org/node/1316515482,"79"
POINT (2.371337 48.853248),https://www.openstreetmap.org/node/1316515484,"8"
POINT (2.374771 48.851727),https://www.openstreetmap.org/node/1316515486,"81"
POINT (2.374866 48.851704),https://www.openstreetmap.org/node/1316515487,"83"
POINT (2.374963 48.851674),https://www.openstreetmap.org/node/1316515494,"85"
POINT (2.375042 48.851655),https://www.openstreetmap.org/node/1316515497,"87"
POINT (2.375144 48.85163),https://www.openstreetmap.org/node/1316515500,"89"
POINT (2.37165 48.853256),https://www.openstreetmap.org/node/1316515501,"9"
POINT (2.370853 48.85306),https://www.openstreetmap.org/node/1316515513,"9"
POINT (2.375255 48.851602),https://www.openstreetmap.org/node/1316515516,"91"
POINT (2.375371 48.851573),https://www.openstreetmap.org/node/1316515519,"93"
POINT (2.375608 48.851521),https://www.openstreetmap.org/node/1316515529,"97"
POINT (2.375905 48.851448),https://www.openstreetmap.org/node/1316515533,"99"
POINT (2.383992 48.850521),https://www.openstreetmap.org/node/1316545685,"1"
POINT (2.376413 48.851322),https://www.openstreetmap.org/node/1316545694,"109"
POINT (2.376525 48.851287),https://www.openstreetmap.org/node/1316545698,"111"
POINT (2.376621 48.851263),https://www.openstreetmap.org/node/1316545701,"113"
POINT (2.376727 48.851238),https://www.openstreetmap.org/node/1316545704,"115"
POINT (2.376852 48.851293),https://www.openstreetmap.org/node/1316545707,115b
POINT (2.37685 48.851208),https://www.openstreetmap.org/node/1316545713,"117"
POINT (2.376948 48.85119),https://www.openstreetmap.org/node/1316545714,"119"
POINT (2.377048 48.85116),https://www.openstreetmap.org/node/1316545716,"121"
POINT (2.37716 48.851133),https://www.openstreetmap.org/node/1316545719,"123"
POINT (2.377295 48.8511),https://www.openstreetmap.org/node/1316545729,"125"
POINT (2.37742 48.85107),https://www.openstreetmap.org/node/1316545730,"127"
POINT (2.377532 48.851043),https://www.openstreetmap.org/node/1316545733,"129"
POINT (2.377613 48.851027),https://www.openstreetmap.org/node/1316545736,"131"
POINT (2.377788 48.850985),https://www.openstreetmap.org/node/1316545738,"133"
POINT (2.377813 48.850979),https://www.openstreetmap.org/node/1316545751,"135"
POINT (2.37808 48.850909),https://www.openstreetmap.org/node/1316545754,"137"
POINT (2.378193 48.85088),https://www.openstreetmap.org/node/1316545756,"139"
POINT (2.378322 48.850849),https://www.openstreetmap.org/node/1316545760,"141"
POINT (2.378397 48.850836),https://www.openstreetmap.org/node/1316545768,"143"
POINT (2.378708 48.850757),https://www.openstreetmap.org/node/1316545769,"147"
POINT (2.378805 48.850735),https://www.openstreetmap.org/node/1316545771,"149"
POINT (2.379207 48.850669),https://www.openstreetmap.org/node/1316545773,"153"
POINT (2.379346 48.850649),https://www.openstreetmap.org/node/1316545775,"155"
POINT (2.379487 48.850629),https://www.openstreetmap.org/node/1316545786,"157"
POINT (2.379576 48.850616),https://www.openstreetmap.org/node/1316545788,157b
POINT (2.379629 48.850608),https://www.openstreetmap.org/node/1316545789,"159"
POINT (2.379675 48.850602),https://www.openstreetmap.org/node/1316545791,159b
POINT (2.379774 48.850587),https://www.openstreetmap.org/node/1316545794,"161"
POINT (2.37994 48.850564),https://www.openstreetmap.org/node/1316545807,"163"
POINT (2.380042 48.850553),https://www.openstreetmap.org/node/1316545809,"165"
POINT (2.380212 48.850539),https://www.openstreetmap.org/node/1316545811,"167"
POINT (2.380375 48.850533),https://www.openstreetmap.org/node/1316545813,"169"
POINT (2.380532 48.850531),https://www.openstreetmap.org/node/1316545824,"171"
POINT (2.380668 48.85053),https://www.openstreetmap.org/node/1316545827,"173"
POINT (2.380818 48.850529),https://www.openstreetmap.org/node/1316545828,"175"
POINT (2.380939 48.850528),https://www.openstreetmap.org/node/1316545831,"177"
POINT (2.381051 48.850527),https://www.openstreetmap.org/node/1316545834,"179"
POINT (2.381127 48.850811),https://www.openstreetmap.org/node/1316545849,179a
POINT (2.381186 48.850526),https://www.openstreetmap.org/node/1316545850,"181"
POINT (2.381327 48.850525),https://www.openstreetmap.org/node/1316545852,"183"
POINT (2.381583 48.850526),https://www.openstreetmap.org/node/1316545854,"185"
POINT (2.381665 48.850525),https://www.openstreetmap.org/node/1316545865,"187"
POINT (2.381751 48.850525),https://www.openstreetmap.org/node/1316545867,"189"
POINT (2.381867 48.850524),https://www.openstreetmap.org/node/1316545870,"191"
POINT (2.381997 48.850523),https://www.openstreetmap.org/node/1316545872,"193"
POINT (2.382097 48.850523),https://www.openstreetmap.org/node/1316545875,"195"
POINT (2.382183 48.850522),https://www.openstreetmap.org/node/1316545889,"197"
POINT (2.382314 48.850521),https://www.openstreetmap.org/node/1316545890,"199"
POINT (2.382434 48.85052),https://www.openstreetmap.org/node/1316545892,"201"
POINT (2.382567 48.85052),https://www.openstreetmap.org/node/1316545893,"203"
POINT (2.382709 48.850519),https://www.openstreetmap.org/node/1316545904,"205"
POINT (2.382834 48.850518),https://www.openstreetmap.org/node/1316545907,"207"
POINT (2.382943 48.850517),https://www.openstreetmap.org/node/1316545909,"209"
POINT (2.383064 48.850517),https://www.openstreetmap.org/node/1316545911,"211"
POINT (2.38318 48.850516),https://www.openstreetmap.org/node/1316545915,"213"
POINT (2.383299 48.850515),https://www.openstreetmap.org/node/1316545933,"215"
POINT (2.383405 48.850514),https://www.openstreetmap.org/node/1316545935,"217"
POINT (2.383483 48.850514),https://www.openstreetmap.org/node/1316545938,"219"
POINT (2.383601 48.850525),https://www.openstreetmap.org/node/1316545942,"221"
POINT (2.383775 48.850524),https://www.openstreetmap.org/node/1316545953,"223"
POINT (2.383876 48.85052),https://www.openstreetmap.org/node/1316545957,"225"
POINT (2.384008 48.850521),https://www.openstreetmap.org/node/1316545960,"3"
POINT (2.384128 48.850523),https://www.openstreetmap.org/node/1316545963,"5"
POINT (2.375575 48.851772),https://www.openstreetmap.org/node/1316570590,"1"
POINT (2.378568 48.853482),https://www.openstreetmap.org/node/1316570591,"1"
POINT (2.376821 48.85136),https://www.openstreetmap.org/node/1316570592,"1"
POINT (2.375925 48.852077),https://www.openstreetmap.org/node/1316570593,"10"
POINT (2.37702 48.851827),https://www.openstreetmap.org/node/1316570594,"10"
POINT (2.374249 48.85235),https://www.openstreetmap.org/node/1316570595,"10"
POINT (2.38397 48.854321),https://www.openstreetmap.org/node/1316570596,"100"
POINT (2.384271 48.854516),https://www.openstreetmap.org/node/1316570597,"101"
POINT (2.384451 48.854424),https://www.openstreetmap.org/node/1316570598,"102"
POINT (2.384556 48.854583),https://www.openstreetmap.org/node/1316570599,"103"
POINT (2.384897 48.854533),https://www.openstreetmap.org/node/1316570600,"104"
POINT (2.384718 48.854606),https://www.openstreetmap.org/node/1316570601,"107"
POINT (2.385073 48.854575),https://www.openstreetmap.org/node/1316570602,"106"
POINT (2.384809 48.854627),https://www.openstreetmap.org/node/1316570603,"109"
POINT (2.375977 48.852224),https://www.openstreetmap.org/node/1316570604,"11"
POINT (2.384905 48.854664),https://www.openstreetmap.org/node/1316570606,"111"
POINT (2.375976 48.852134),https://www.openstreetmap.org/node/1316570607,"12"
POINT (2.377052 48.851934),https://www.openstreetmap.org/node/1316570608,"12"
POINT (2.374339 48.852473),https://www.openstreetmap.org/node/1316570609,"12"
POINT (2.377045 48.852196),https://www.openstreetmap.org/node/1316570611,"13"
POINT (2.376024 48.852226),https://www.openstreetmap.org/node/1316570612,"14"
POINT (2.377135 48.852025),https://www.openstreetmap.org/node/1316570613,"14"
POINT (2.374444 48.852617),https://www.openstreetmap.org/node/1316570614,"14"
POINT (2.377158 48.852105),https://www.openstreetmap.org/node/1316570615,14b
POINT (2.377078 48.852314),https://www.openstreetmap.org/node/1316570617,"15"
POINT (2.37602 48.852246),https://www.openstreetmap.org/node/1316570618,"16"
POINT (2.377149 48.852194),https://www.openstreetmap.org/node/1316570619,"16"
POINT (2.374525 48.852729),https://www.openstreetmap.org/node/1316570620,"16"
POINT (2.37718 48.852299),https://www.openstreetmap.org/node/1316570622,"18"
POINT (2.37463 48.852873),https://www.openstreetmap.org/node/1316570623,"18"
POINT (2.375571 48.851685),https://www.openstreetmap.org/node/1316570624,"2"
POINT (2.376905 48.851331),https://www.openstreetmap.org/node/1316570625,"2"
POINT (2.37721 48.852398),https://www.openstreetmap.org/node/1316570626,"20"
POINT (2.374804 48.852993),https://www.openstreetmap.org/node/1316570627,"20"
POINT (2.377161 48.852447),https://www.openstreetmap.org/node/1316570629,"22"
POINT (2.374964 48.853068),https://www.openstreetmap.org/node/1316570632,"22"
POINT (2.377033 48.852461),https://www.openstreetmap.org/node/1316570638,"24"
POINT (2.3751 48.853132),https://www.openstreetmap.org/node/1316570639,"24"
POINT (2.375341 48.853217),https://www.openstreetmap.org/node/1316570641,"26"
POINT (2.375659 48.853256),https://www.openstreetmap.org/node/1316570644,"28"
POINT (2.376303 48.8529),https://www.openstreetmap.org/node/1316570656,2t
POINT (2.375679 48.851892),https://www.openstreetmap.org/node/1316570658,"3"
POINT (2.378442 48.853718),https://www.openstreetmap.org/node/1316570664,"3"
POINT (2.376859 48.851464),https://www.openstreetmap.org/node/1316570665,"3"
POINT (2.37579 48.853251),https://www.openstreetmap.org/node/1316570667,"30"
POINT (2.376111 48.853222),https://www.openstreetmap.org/node/1316570669,"34"
POINT (2.376492 48.85321),https://www.openstreetmap.org/node/1316570684,"36"
POINT (2.376581 48.853207),https://www.openstreetmap.org/node/1316570687,"38"
POINT (2.375635 48.851763),https://www.openstreetmap.org/node/1316570689,"4"
POINT (2.376271 48.852731),https://www.openstreetmap.org/node/1316570690,"4"
POINT (2.376917 48.851507),https://www.openstreetmap.org/node/1316570695,"4"
POINT (2.374041 48.852064),https://www.openstreetmap.org/node/1316570698,"4"
POINT (2.376775 48.853201),https://www.openstreetmap.org/node/1316570701,"40"
POINT (2.376878 48.853198),https://www.openstreetmap.org/node/1316570713,"42"
POINT (2.376961 48.853196),https://www.openstreetmap.org/node/1316570714,"44"
POINT (2.375764 48.85199),https://www.openstreetmap.org/node/1316570715,"5"
POINT (2.378347 48.853897),https://www.openstreetmap.org/node/1316570723,"5"
POINT (2.37691 48.851631),https://www.openstreetmap.org/node/1316570728,"5"
POINT (2.378304 48.853203),https://www.openstreetmap.org/node/1316570732,"58"
POINT (2.3769 48.851775),https://www.openstreetmap.org/node/1316570735,5b
POINT (2.375735 48.851863),https://www.openstreetmap.org/node/1316570739,"6"
POINT (2.374123 48.852177),https://www.openstreetmap.org/node/1316570740,"6"
POINT (2.378646 48.853231),https://www.openstreetmap.org/node/1316570741,"60"
POINT (2.378848 48.853267),https://www.openstreetmap.org/node/1316570742,"62"
POINT (2.378985 48.853285),https://www.openstreetmap.org/node/1316570753,62P
POINT (2.379135 48.853296),https://www.openstreetmap.org/node/1316570756,"64"
POINT (2.379218 48.853309),https://www.openstreetmap.org/node/1316570758,"66"
POINT (2.375841 48.852078),https://www.openstreetmap.org/node/1316570761,"7"
POINT (2.378176 48.854127),https://www.openstreetmap.org/node/1316570766,"7"
POINT (2.376958 48.851878),https://www.openstreetmap.org/node/1316570769,"7"
POINT (2.379554 48.85336),https://www.openstreetmap.org/node/1316570779,"70"
POINT (2.379788 48.853395),https://www.openstreetmap.org/node/1316570782,"72"
POINT (2.379959 48.853439),https://www.openstreetmap.org/node/1316570785,"74"
POINT (2.380161 48.85348),https://www.openstreetmap.org/node/1316570787,"76"
POINT (2.374737 48.851893),https://www.openstreetmap.org/node/1316570791,77a
POINT (2.380309 48.85351),https://www.openstreetmap.org/node/1316570792,"78"
POINT (2.375831 48.851971),https://www.openstreetmap.org/node/1316570794,"8"
POINT (2.376994 48.85167),https://www.openstreetmap.org/node/1316570797,"8"
POINT (2.374189 48.852267),https://www.openstreetmap.org/node/1316570810,"8"
POINT (2.380831 48.853604),https://www.openstreetmap.org/node/1316570813,"80"
POINT (2.381014 48.85364),https://www.openstreetmap.org/node/1316570815,"82"
POINT (2.381196 48.853676),https://www.openstreetmap.org/node/1316570816,"84"
POINT (2.381435 48.853726),https://www.openstreetmap.org/node/1316570818,"86"
POINT (2.375924 48.852162),https://www.openstreetmap.org/node/1316570821,"9"
POINT (2.376996 48.852019),https://www.openstreetmap.org/node/1316570824,"9"
POINT (2.381805 48.853781),https://www.openstreetmap.org/node/1316570827,"90"
POINT (2.381971 48.853847),https://www.openstreetmap.org/node/1316570838,"92"
POINT (2.382626 48.853937),https://www.openstreetmap.org/node/1316570841,"94"
POINT (2.375459 48.851552),https://www.openstreetmap.org/node/1316570842,"95"
POINT (2.38317 48.854125),https://www.openstreetmap.org/node/1316570848,"96"
POINT (2.383351 48.854299),https://www.openstreetmap.org/node/1316570851,"97"
POINT (2.383643 48.854236),https://www.openstreetmap.org/node/1316570854,"98"
POINT (2.383752 48.854425),https://www.openstreetmap.org/node/1316570857,"99"
POINT (2.359211 48.864167),https://www.openstreetmap.org/node/13168020001,"148"
POINT (2.383803 48.855403),https://www.openstreetmap.org/node/13173219175,"168"
POINT (2.359683 48.865576),https://www.openstreetmap.org/node/13178940756,4 bis
POINT (2.361696 48.874527),https://www.openstreetmap.org/node/13180277252,"12"
POINT (2.336908 48.852339),https://www.openstreetmap.org/node/13181097702,"74"
POINT (2.339758 48.875247),https://www.openstreetmap.org/node/13181504598,"38"
POINT (2.358472 48.870995),https://www.openstreetmap.org/node/13184026701,"33"
POINT (2.348457 48.876948),https://www.openstreetmap.org/node/13185602606,"92"
POINT (2.340683 48.866147),https://www.openstreetmap.org/node/13185747421,"6"
POINT (2.340568 48.866551),https://www.openstreetmap.org/node/13185870142,"5"
POINT (2.342938 48.866834),https://www.openstreetmap.org/node/13185870143,"20"
POINT (2.350088 48.877197),https://www.openstreetmap.org/node/13188881002,"69"
POINT (2.353979 48.854927),https://www.openstreetmap.org/node/1319170656,"84"
POINT (2.370529 48.871259),https://www.openstreetmap.org/node/13194484114,"26"
POINT (2.374581 48.861869),https://www.openstreetmap.org/node/13195399173,"1"
POINT (2.366802 48.850273),https://www.openstreetmap.org/node/13201582863,"23"
POINT (2.366909 48.85051),https://www.openstreetmap.org/node/13201582864,23 ter
POINT (2.338665 48.875051),https://www.openstreetmap.org/node/13202332401,"25"
POINT (2.360409 48.884195),https://www.openstreetmap.org/node/13204282683,"31"
POINT (2.304108 48.848407),https://www.openstreetmap.org/node/13204344422,"6"
POINT (2.356487 48.839638),https://www.openstreetmap.org/node/13205616570,47 bis
POINT (2.35629 48.863288),https://www.openstreetmap.org/node/13208846505,"15"
POINT (2.370465 48.869674),https://www.openstreetmap.org/node/13222222601,"54"
POINT (2.34664 48.882715),https://www.openstreetmap.org/node/13226487802,"91"
POINT (2.332074 48.866505),https://www.openstreetmap.org/node/13226610760,"24"
POINT (2.360992 48.87008),https://www.openstreetmap.org/node/13227259588,"20"
POINT (2.377493 48.863108),https://www.openstreetmap.org/node/13228619569,"7"
POINT (2.298375 48.852457),https://www.openstreetmap.org/node/13230221170,"70"
POINT (2.377506 48.848082),https://www.openstreetmap.org/node/13232537155,6-8-10
POINT (2.33129 48.879275),https://www.openstreetmap.org/node/13233215352,"21"
POINT (2.331297 48.879196),https://www.openstreetmap.org/node/13233215353,"21"
POINT (2.34633 48.835414),https://www.openstreetmap.org/node/13237897528,94 A
POINT (2.339768 48.870426),https://www.openstreetmap.org/node/13238496255,"25"
POINT (2.34163 48.870231),https://www.openstreetmap.org/node/13238496257,"5"
POINT (2.343194 48.869382),https://www.openstreetmap.org/node/13238496258,"150"
POINT (2.346756 48.873979),https://www.openstreetmap.org/node/13238739701,"11"
POINT (2.384098 48.849824),https://www.openstreetmap.org/node/13240151675,"29"
POINT (2.384333 48.849098),https://www.openstreetmap.org/node/13240344600,"38"
POINT (2.3854 48.846829),https://www.openstreetmap.org/node/13240349609,"8"
POINT (2.303082 48.873088),https://www.openstreetmap.org/node/13240842614,"22"
POINT (2.349299 48.878084),https://www.openstreetmap.org/node/13240909661,"96"
POINT (2.350176 48.876181),https://www.openstreetmap.org/node/13240963739,"7"
POINT (2.349933 48.881348),https://www.openstreetmap.org/node/13240973926,"144"
POINT (2.331341 48.86797),https://www.openstreetmap.org/node/13241421412,"27"
POINT (2.315469 48.859217),https://www.openstreetmap.org/node/13247934753,"1"
POINT (2.33439 48.865148),https://www.openstreetmap.org/node/13249545401,"9"
POINT (2.344479 48.874951),https://www.openstreetmap.org/node/13249932611,"10"
POINT (2.351262 48.867469),https://www.openstreetmap.org/node/13251411959,"16"
POINT (2.380332 48.860917),https://www.openstreetmap.org/node/13251974139,"95"
POINT (2.385914 48.862941),https://www.openstreetmap.org/node/13255560619,"126"
POINT (2.34544 48.876154),https://www.openstreetmap.org/node/13256635401,"76"
POINT (2.388699 48.841036),https://www.openstreetmap.org/node/13260150075,"130"
POINT (2.374238 48.854798),https://www.openstreetmap.org/node/13260320434,"7"
POINT (2.350845 48.841168),https://www.openstreetmap.org/node/13265434028,"7"
POINT (2.383876 48.855341),https://www.openstreetmap.org/node/13266897872,"168"
POINT (2.381268 48.856514),https://www.openstreetmap.org/node/1326727394,"48"
POINT (2.379162 48.853995),https://www.openstreetmap.org/node/1326727399,"6"
POINT (2.381791 48.854374),https://www.openstreetmap.org/node/1326727429,"8"
POINT (2.379656 48.855865),https://www.openstreetmap.org/node/1326727440,"14"
POINT (2.379636 48.854466),https://www.openstreetmap.org/node/1326727445,"15"
POINT (2.382046 48.855483),https://www.openstreetmap.org/node/1326727449,"2"
POINT (2.381527 48.85581),https://www.openstreetmap.org/node/1326727452,"29"
POINT (2.381974 48.85536),https://www.openstreetmap.org/node/1326727455,"24"
POINT (2.380764 48.857055),https://www.openstreetmap.org/node/1326727483,"51"
POINT (2.383118 48.855768),https://www.openstreetmap.org/node/1326727492,"14"
POINT (2.382466 48.855875),https://www.openstreetmap.org/node/1326727497,"2"
POINT (2.378228 48.854354),https://www.openstreetmap.org/node/1326727502,"14"
POINT (2.381728 48.855929),https://www.openstreetmap.org/node/1326727507,"1"
POINT (2.382594 48.854341),https://www.openstreetmap.org/node/1326727509,"4"
POINT (2.381375 48.856341),https://www.openstreetmap.org/node/1326727526,"42"
POINT (2.37864 48.853961),https://www.openstreetmap.org/node/1326727531,"1"
POINT (2.381961 48.854116),https://www.openstreetmap.org/node/1326727534,"2"
POINT (2.379977 48.855646),https://www.openstreetmap.org/node/1326727541,"17"
POINT (2.380222 48.853726),https://www.openstreetmap.org/node/1326727551,"3"
POINT (2.38263 48.856053),https://www.openstreetmap.org/node/1326727581,"4"
POINT (2.380367 48.856544),https://www.openstreetmap.org/node/1326727593,"42"
POINT (2.378591 48.853681),https://www.openstreetmap.org/node/1326727598,"6"
POINT (2.380114 48.85403),https://www.openstreetmap.org/node/1326727602,"8"
POINT (2.379737 48.854093),https://www.openstreetmap.org/node/1326727607,"12"
POINT (2.381572 48.856571),https://www.openstreetmap.org/node/1326727613,"5"
POINT (2.381791 48.854128),https://www.openstreetmap.org/node/1326727641,"3"
POINT (2.380698 48.857163),https://www.openstreetmap.org/node/1326727650,"53"
POINT (2.378955 48.855303),https://www.openstreetmap.org/node/1326727657,"29"
POINT (2.38099 48.856973),https://www.openstreetmap.org/node/1326727666,"56"
POINT (2.380846 48.855854),https://www.openstreetmap.org/node/1326727669,"30"
POINT (2.383787 48.85473),https://www.openstreetmap.org/node/1326727671,"7"
POINT (2.379062 48.855557),https://www.openstreetmap.org/node/1326727705,"36"
POINT (2.382115 48.854854),https://www.openstreetmap.org/node/1326727706,"13"
POINT (2.380596 48.856192),https://www.openstreetmap.org/node/1326727717,"36"
POINT (2.381 48.855321),https://www.openstreetmap.org/node/1326727722,23 bis
POINT (2.379734 48.854317),https://www.openstreetmap.org/node/1326727726,"11"
POINT (2.382298 48.85555),https://www.openstreetmap.org/node/1326727729,"4"
POINT (2.381616 48.855665),https://www.openstreetmap.org/node/1326727748,"25"
POINT (2.380356 48.853723),https://www.openstreetmap.org/node/1326727758,"2"
POINT (2.381493 48.854826),https://www.openstreetmap.org/node/1326727761,"16"
POINT (2.379938 48.857198),https://www.openstreetmap.org/node/1326727763,"54"
POINT (2.380216 48.856476),https://www.openstreetmap.org/node/1326727767,"41"
POINT (2.382166 48.855045),https://www.openstreetmap.org/node/1326727771,"16"
POINT (2.38266 48.855844),https://www.openstreetmap.org/node/1326727792,"3"
POINT (2.379269 48.854858),https://www.openstreetmap.org/node/1326727796,"23"
POINT (2.381091 48.856521),https://www.openstreetmap.org/node/1326727799,"45"
POINT (2.381308 48.856167),https://www.openstreetmap.org/node/1326727805,"37"
POINT (2.381136 48.855367),https://www.openstreetmap.org/node/1326727815,"24"
POINT (2.383875 48.854512),https://www.openstreetmap.org/node/1326727817,"1"
POINT (2.382475 48.854536),https://www.openstreetmap.org/node/1326727818,"6"
POINT (2.381489 48.856154),https://www.openstreetmap.org/node/1326727821,"38"
POINT (2.37925 48.85517),https://www.openstreetmap.org/node/1326727822,"30"
POINT (2.382248 48.854638),https://www.openstreetmap.org/node/1326727823,"7"
POINT (2.380935 48.85542),https://www.openstreetmap.org/node/1326727824,"25;25 bis;27"
POINT (2.38232 48.85479),https://www.openstreetmap.org/node/1326727825,"10"
POINT (2.381165 48.855082),https://www.openstreetmap.org/node/1326727826,"19"
POINT (2.382277 48.856075),https://www.openstreetmap.org/node/1326727827,"9"
POINT (2.381844 48.855294),https://www.openstreetmap.org/node/1326727837,"19"
POINT (2.379626 48.854064),https://www.openstreetmap.org/node/1326727839,"10"
POINT (2.381717 48.854487),https://www.openstreetmap.org/node/1326727840,"10"
POINT (2.380579 48.855974),https://www.openstreetmap.org/node/1326727841,"33;35"
POINT (2.379729 48.85575),https://www.openstreetmap.org/node/1326727843,"16"
POINT (2.379587 48.854529),https://www.openstreetmap.org/node/1326727845,"17"
POINT (2.37984 48.854059),https://www.openstreetmap.org/node/1326727847,"9"
POINT (2.382157 48.855513),https://www.openstreetmap.org/node/1326727849,2b
POINT (2.379579 48.856259),https://www.openstreetmap.org/node/1326727854,"9"
POINT (2.381481 48.855883),https://www.openstreetmap.org/node/1326727856,"31"
POINT (2.383889 48.854793),https://www.openstreetmap.org/node/1326727860,"6"
POINT (2.381612 48.855953),https://www.openstreetmap.org/node/1326727862,"34"
POINT (2.382523 48.854191),https://www.openstreetmap.org/node/1326727865,"1"
POINT (2.383655 48.855092),https://www.openstreetmap.org/node/1326727867,"2"
POINT (2.378174 48.854455),https://www.openstreetmap.org/node/1326727869,"16"
POINT (2.381439 48.854665),https://www.openstreetmap.org/node/1326727875,"13"
POINT (2.381882 48.85597),https://www.openstreetmap.org/node/1326727880,"3"
POINT (2.382544 48.854423),https://www.openstreetmap.org/node/1326727883,4b
POINT (2.378627 48.85385),https://www.openstreetmap.org/node/1326727885,"2"
POINT (2.381932 48.85416),https://www.openstreetmap.org/node/1326727886,"4"
POINT (2.380791 48.855642),https://www.openstreetmap.org/node/1326727887,"29"
POINT (2.379522 48.856072),https://www.openstreetmap.org/node/1326727899,"10"
POINT (2.380163 48.853799),https://www.openstreetmap.org/node/1326727902,"5"
POINT (2.382754 48.855787),https://www.openstreetmap.org/node/1326727904,"7"
POINT (2.381876 48.855243),https://www.openstreetmap.org/node/1326727906,17b
POINT (2.382064 48.855211),https://www.openstreetmap.org/node/1326727908,"20"
POINT (2.380922 48.856797),https://www.openstreetmap.org/node/1326727912,"47"
POINT (2.382854 48.855698),https://www.openstreetmap.org/node/1326727924,"10"
POINT (2.379931 48.853912),https://www.openstreetmap.org/node/1326727927,"7"
POINT (2.378423 48.853992),https://www.openstreetmap.org/node/1326727930,"10"
POINT (2.381455 48.856479),https://www.openstreetmap.org/node/1326727938,"2"
POINT (2.381708 48.854255),https://www.openstreetmap.org/node/1326727941,"5"
POINT (2.379825 48.85705),https://www.openstreetmap.org/node/1326727945,"49"
POINT (2.380646 48.857248),https://www.openstreetmap.org/node/1326727948,"55"
POINT (2.378864 48.855417),https://www.openstreetmap.org/node/1326727971,"31"
POINT (2.379747 48.854497),https://www.openstreetmap.org/node/1326727975,"16"
POINT (2.38378 48.854814),https://www.openstreetmap.org/node/1326727981,"11"
POINT (2.381495 48.854578),https://www.openstreetmap.org/node/1326727983,"11;11B"
POINT (2.378894 48.855652),https://www.openstreetmap.org/node/1326727987,"38"
POINT (2.382029 48.854993),https://www.openstreetmap.org/node/1326727990,"15"
POINT (2.380602 48.85629),https://www.openstreetmap.org/node/1326728009,"38"
POINT (2.38252 48.855609),https://www.openstreetmap.org/node/1326728016,"6"
POINT (2.378718 48.853442),https://www.openstreetmap.org/node/1326728025,"2"
POINT (2.380273 48.853828),https://www.openstreetmap.org/node/1326728030,"4"
POINT (2.381398 48.854969),https://www.openstreetmap.org/node/1326728031,"18"
POINT (2.381388 48.856518),https://www.openstreetmap.org/node/1326728032,"1"
POINT (2.379903 48.857251),https://www.openstreetmap.org/node/1326728047,"56"
POINT (2.383642 48.854964),https://www.openstreetmap.org/node/1326728050,"3"
POINT (2.380128 48.856658),https://www.openstreetmap.org/node/1326728053,"43"
POINT (2.382214 48.855153),https://www.openstreetmap.org/node/1326728055,"18"
POINT (2.3833 48.854927),https://www.openstreetmap.org/node/1326728059,"10"
POINT (2.379167 48.85499),https://www.openstreetmap.org/node/1326728063,"25"
POINT (2.381006 48.85666),https://www.openstreetmap.org/node/1326728066,45 bis
POINT (2.379997 48.854179),https://www.openstreetmap.org/node/1326728068,"10"
POINT (2.381167 48.85668),https://www.openstreetmap.org/node/1326728085,"52"
POINT (2.381226 48.856301),https://www.openstreetmap.org/node/1326728087,"39"
POINT (2.381058 48.855484),https://www.openstreetmap.org/node/1326728092,"26"
POINT (2.383848 48.854563),https://www.openstreetmap.org/node/1326728094,"3"
POINT (2.382416 48.854633),https://www.openstreetmap.org/node/1326728097,6 bis
POINT (2.381417 48.856271),https://www.openstreetmap.org/node/1326728099,"40"
POINT (2.379193 48.855244),https://www.openstreetmap.org/node/1326728103,"32"
POINT (2.383938 48.854716),https://www.openstreetmap.org/node/1326728116,"4"
POINT (2.382202 48.854712),https://www.openstreetmap.org/node/1326728120,"9"
POINT (2.380241 48.856736),https://www.openstreetmap.org/node/1326728123,"46"
POINT (2.380884 48.855499),https://www.openstreetmap.org/node/1326728125,27 bis
POINT (2.382298 48.854827),https://www.openstreetmap.org/node/1326728128,10 bis
POINT (2.38078 48.855911),https://www.openstreetmap.org/node/1326728131,"32"
POINT (2.381124 48.855144),https://www.openstreetmap.org/node/1326728135,"21"
POINT (2.382443 48.856119),https://www.openstreetmap.org/node/1326728137,"11"
POINT (2.381745 48.855454),https://www.openstreetmap.org/node/1326728156,"21"
POINT (2.379518 48.854742),https://www.openstreetmap.org/node/1326728161,"22"
POINT (2.381654 48.854583),https://www.openstreetmap.org/node/1326728164,"12"
POINT (2.380121 48.856918),https://www.openstreetmap.org/node/1326728167,"50"
